,Concurso,Data Sorteio,Dezena1,Dezena2,Dezena3,Dezena4,Dezena5,Dezena6,Arrecadacao_Total,Ganhadores_Sena,Rateio_Sena,Ganhadores_Quina,Rateio_Quina,Ganhadores_Quadra,Rateio_Quadra,Acumulado,Valor_Acumulado,Estimativa_Prêmio
1260,1261,2011-02-26 00:00:00,10,41,14,22,53,42,43097450,0,0,78,32348.2,6490,555.39,SIM,28276078.02,33000000
1261,1262,2011-03-02 00:00:00,11,39,9,5,8,7,47098396,2,16677746.77,440,6266.81,25528,154.3,NÃO,0,2000000
1262,1263,2011-03-05 00:00:00,41,53,18,4,36,26,23203890,0,0,79,17195.98,4180,464.27,SIM,2502467.36,5000000
1263,1264,2011-03-09 00:00:00,56,17,37,51,4,36,14366458,0,0,29,29003.13,2583,465.17,SIM,15184977.6,18000000
1264,1265,2011-03-12 00:00:00,13,50,46,24,60,19,35654892,0,0,97,21519.92,7669,388.84,SIM,19030246.79,23000000
1265,1266,2011-03-16 00:00:00,39,6,42,10,60,33,38583902,0,0,106,21310.49,8019,402.42,SIM,23191400.61,27000000
1266,1267,2011-03-19 00:00:00,47,58,4,41,20,30,43579250,0,0,56,45560.13,5172,704.71,SIM,27891287.17,33000000
1267,1268,2011-03-23 00:00:00,17,53,60,44,16,3,47680918,0,0,123,22695.13,8836,451.31,SIM,33033525.87,39000000
1268,1269,2011-03-26 00:00:00,51,5,27,4,15,17,53724824,2,19413790.51,200,15726.72,15111,297.35,NÃO,0,17000000
1269,1270,2011-03-30 00:00:00,31,33,24,5,42,9,30161598,0,0,144,12262.67,9186,274.61,SIM,18113899.54,21000000
1270,1271,2011-04-02 00:00:00,2,52,39,59,48,1,39846552,0,0,65,35889.76,6281,530.58,SIM,22411226.22,27000000
1271,1272,2011-04-06 00:00:00,28,27,13,35,26,52,42828192,0,0,113,22189.35,9626,372.11,SIM,27030113.51,33000000
1272,1273,2011-04-09 00:00:00,60,26,19,58,13,40,50241482,0,0,118,24927.21,8910,471.6,SIM,32448501.08,38000000
1273,1274,2011-04-13 00:00:00,13,59,21,17,40,39,53983258,0,0,166,19039,11088,407.19,SIM,52984883.98,59000000
1274,1275,2011-04-16 00:00:00,58,55,14,2,60,48,73653244,0,0,111,38847.41,11630,529.67,SIM,60928157.26,70000000
1275,1276,2011-04-20 00:00:00,9,40,5,22,36,11,97178962,2,35704303.03,560,10159.62,30367,267.64,NÃO,0,2500000
1276,1277,2011-04-23 00:00:00,50,59,18,31,60,12,14072746,0,0,30,27463.17,1783,660.11,SIM,1517701.88,4000000
1277,1278,2011-04-27 00:00:00,4,16,24,56,25,30,26858214,0,0,187,8408.7,5455,411.79,SIM,4414276.7,7000000
1278,1279,2011-04-30 00:00:00,8,29,36,35,14,40,32711460,0,0,98,19541.91,5880,465.28,SIM,24514912.08,28000000
1279,1280,2011-05-04 00:00:00,29,6,54,10,20,16,43424628,0,0,97,26209.43,8585,423.04,SIM,29198123.13,35000000
1280,1281,2011-05-07 00:00:00,36,14,30,38,11,8,53275668,1,34943738.22,198,15752.77,12813,347.75,NÃO,0,2000000
1281,1282,2011-05-11 00:00:00,4,39,56,23,52,55,23599586,0,0,37,37341.85,4203,469.61,SIM,2545141.94,5000000
1282,1283,2011-05-14 00:00:00,59,8,60,44,40,30,30264746,0,0,57,31085.32,4333,584.17,SIM,5809100.65,9000000
1283,1284,2011-05-18 00:00:00,26,21,20,36,31,29,30674654,0,0,46,39040.47,3353,765.14,SIM,21403382.14,26000000
1284,1285,2011-05-21 00:00:00,33,10,15,38,31,28,43657466,0,0,127,20125.56,9744,374.72,SIM,26111704.05,32000000
1285,1286,2011-05-25 00:00:00,5,52,2,33,51,28,46704214,0,0,185,14780.11,12297,317.65,SIM,31148608.26,37000000
1286,1287,2011-05-28 00:00:00,33,42,12,31,11,52,54299780,0,0,137,23204.42,8177,555.39,SIM,37004670.64,43000000
1287,1288,2011-06-01 00:00:00,42,32,56,40,30,17,64550366,0,0,69,54770.01,7350,734.52,SIM,43966226.83,52000000
1288,1289,2011-06-04 00:00:00,13,8,27,1,3,52,82657220,2,26440275.46,436,11099.09,30724,225,NÃO,0,23000000
1289,1290,2011-06-08 00:00:00,14,50,3,23,2,34,39216014,0,0,93,24687.3,7535,435.28,SIM,24014974.07,30000000
1290,1291,2011-06-11 00:00:00,18,57,58,40,47,54,48474300,0,0,49,57917.35,5416,748.56,SIM,29242776.55,35000000
1291,1292,2011-06-15 00:00:00,30,31,23,9,54,11,49790146,0,0,128,22773.34,10397,400.52,SIM,34612488.92,40000000
1292,1293,2011-06-18 00:00:00,24,50,1,44,13,40,57303466,0,0,163,20581.95,11182,428.6,SIM,40792489.49,50000000
1293,1294,2011-06-22 00:00:00,6,50,4,48,29,51,64840156,0,0,148,25649.3,10401,521.39,SIM,65385078.43,72000000
1294,1295,2011-06-25 00:00:00,20,2,43,15,5,57,74795498,1,73451540.26,314,13945.66,20014,312.56,NÃO,0,2500000
1295,1296,2011-06-29 00:00:00,49,43,14,10,53,46,22389830,0,0,48,27308.81,3607,519.15,SIM,2414673.52,5000000
1296,1297,2011-07-02 00:00:00,2,56,11,5,59,13,29736902,0,0,100,17409.61,9538,260.75,SIM,5621705.9,9000000
1297,1298,2011-07-06 00:00:00,60,14,53,30,15,55,31765670,1,9047534.6,38,48940.41,4046,656.63,NÃO,0,2000000
1298,1299,2011-07-09 00:00:00,56,32,8,22,43,53,24421448,0,0,35,40850.42,3035,672.98,SIM,15046663.45,18000000
1299,1300,2011-07-13 00:00:00,46,43,59,54,44,53,36367478,2,9484391.42,58,36709.5,3652,832.87,NÃO,0,2500000
1300,1301,2011-07-16 00:00:00,16,25,3,51,23,56,25508528,1,2751015.4,74,20181.19,5155,413.85,NÃO,0,2000000
1301,1302,2011-07-20 00:00:00,44,15,56,2,10,57,21695498,0,0,63,20161.47,5084,356.91,SIM,2339791.97,5000000
1302,1303,2011-07-23 00:00:00,19,51,54,8,52,46,27473682,0,0,40,40211.48,3573,643.1,SIM,5302743.11,9000000
1303,1304,2011-07-27 00:00:00,35,23,15,7,20,14,28646906,0,0,79,21229.7,7568,316.58,SIM,17861876.13,21000000
1304,1305,2011-07-30 00:00:00,44,11,5,46,36,3,39487318,0,0,136,16998.55,9982,330.85,SIM,22120460.55,27000000
1305,1306,2011-08-03 00:00:00,45,6,19,34,43,22,42754456,0,0,167,14988.5,10694,334.37,SIM,26731395.64,32000000
1306,1307,2011-08-06 00:00:00,10,47,54,7,43,32,49555382,1,32075789.45,153,18962.37,11019,376.13,NÃO,0,2000000
1307,1308,2011-08-09 00:00:00,24,33,7,30,47,8,14716496,0,0,75,11487.79,4417,278.65,SIM,1587128.31,3800000
1308,1309,2011-08-11 00:00:00,7,12,25,26,32,39,22953932,0,0,100,13438.49,6163,311.5,SIM,15550756.73,18000000
1309,1310,2011-08-13 00:00:00,14,8,53,9,59,32,35441740,0,0,107,19392.08,7570,391.57,SIM,19373038.14,24000000
1310,1311,2011-08-17 00:00:00,54,7,19,12,45,9,39404808,0,0,253,9118.47,13609,242.16,SIM,23622724.12,29000000
1311,1312,2011-08-20 00:00:00,28,30,29,22,20,5,45959796,0,0,201,13386.76,10377,370.42,SIM,28579345.16,33000000
1312,1313,2011-08-24 00:00:00,39,26,49,1,4,43,48565804,0,0,140,20309.34,9036,449.52,SIM,33817016.06,39000000
1313,1314,2011-08-27 00:00:00,42,44,52,58,60,38,57336632,0,0,122,27514.75,7797,615.03,SIM,55369062.27,63000000
1314,1315,2011-08-31 00:00:00,27,29,1,50,52,38,79859638,1,63981675.84,108,43290.92,9003,741.88,NÃO,0,2500000
1315,1316,2011-09-03 00:00:00,48,34,25,42,13,8,26185292,1,2824002.29,241,6361.12,9757,224.45,NÃO,0,2000000
1316,1317,2011-09-08 00:00:00,35,29,37,13,6,30,20544576,0,0,67,17952.11,5004,343.38,SIM,2215668.61,4700000
1317,1318,2011-09-10 00:00:00,34,46,14,28,11,16,25462822,0,0,140,10648.09,6962,305.89,SIM,4961754.76,8000000
1318,1319,2011-09-14 00:00:00,16,4,18,27,5,51,30169434,0,0,103,17148.38,7798,323.57,SIM,20568151.64,25000000
1319,1320,2011-09-17 00:00:00,38,17,55,41,24,25,44252956,0,0,128,20240.7,8496,435.63,SIM,25340695.29,31000000
1320,1321,2011-09-21 00:00:00,51,59,47,10,60,53,53135684,1,31071213.53,128,24303.54,11775,377.41,NÃO,0,2000000
1321,1322,2011-09-24 00:00:00,55,43,21,10,47,53,25427030,0,0,54,27567.36,3738,568.92,SIM,2742226.09,5700000
1322,1323,2011-09-28 00:00:00,25,37,15,6,48,55,28429866,0,0,58,28697.23,5387,441.39,SIM,5808298.7,9000000
1323,1324,2011-10-01 00:00:00,29,44,51,31,18,57,34005492,0,0,86,23149.62,5421,524.64,SIM,22033754.85,26000000
1324,1325,2011-10-05 00:00:00,35,2,20,43,5,16,43670856,0,0,195,13111.44,14090,259.22,SIM,26743520.84,32000000
1325,1326,2011-10-08 00:00:00,30,19,10,18,50,11,52738340,0,0,179,17249.11,13207,333.97,SIM,32431186.77,38000000
1326,1327,2011-10-13 00:00:00,41,35,36,16,52,54,58515206,0,0,89,38492.13,7175,682.09,SIM,38741869.73,46000000
1327,1328,2011-10-15 00:00:00,43,27,59,53,23,10,61651408,1,45390782.32,213,16945.58,14179,363.65,NÃO,0,2000000
1328,1329,2011-10-19 00:00:00,43,50,8,7,39,11,25381758,0,0,66,22514.95,5244,404.81,SIM,19139519.77,23000000
1329,1330,2011-10-22 00:00:00,48,8,21,18,49,30,44818908,0,0,76,34525.57,6768,553.85,SIM,23973099.6,30000000
1330,1331,2011-10-26 00:00:00,24,46,39,57,26,9,48606926,1,29215205.37,157,18125.57,11461,354.7,NÃO,0,2000000
1331,1332,2011-10-29 00:00:00,5,13,3,24,35,59,27477446,1,2963357.08,150,10724.53,10790,212.98,NÃO,0,2000000
1332,1333,2011-11-03 00:00:00,25,51,26,42,28,33,23695356,0,0,54,25689.91,3893,509.06,SIM,2555470.44,5000000
1333,1334,2011-11-05 00:00:00,8,25,27,6,10,1,28431066,0,0,392,4246.2,16794,141.59,SIM,17351264.84,21000000
1334,1335,2011-11-09 00:00:00,49,3,51,20,22,14,42041302,1,21885288.49,94,26184.33,7457,471.52,NÃO,0,2500000
1335,1336,2011-11-12 00:00:00,51,54,32,1,38,47,28618536,1,3086420.09,38,44091.72,3539,676.33,NÃO,0,2000000
1336,1337,2011-11-16 00:00:00,38,2,45,35,20,51,20058304,0,0,30,39144.08,2680,625.97,SIM,2163225.69,5000000
1337,1338,2011-11-19 00:00:00,19,33,18,43,60,1,30461948,1,5448452.03,102,17484.4,6329,402.54,NÃO,0,2300000
1338,1339,2011-11-23 00:00:00,59,10,16,14,7,54,23396164,0,0,58,23616.19,5087,384.66,SIM,12323951.62,16000000
1339,1340,2011-11-26 00:00:00,36,21,13,59,60,30,35779136,0,0,71,29502.9,6148,486.73,SIM,16182620.14,20000000
1340,1341,2011-11-30 00:00:00,11,40,37,20,1,52,40783200,0,0,90,26529.68,6566,519.48,SIM,20580961.4,25000000
1341,1342,2011-12-03 00:00:00,5,60,46,42,50,7,47829560,0,0,102,27452.98,8092,494.35,SIM,25739230.68,31000000
1342,1343,2011-12-07 00:00:00,51,31,42,20,56,19,49985698,0,0,58,50455.78,6113,683.89,SIM,31130032.72,37000000
1343,1344,2011-12-10 00:00:00,19,42,8,36,21,59,58986186,3,12497169.8,236,14632.94,13393,368.35,NÃO,0,20000000
1344,1345,2011-12-14 00:00:00,50,40,26,7,19,17,35477030,0,0,74,28067.82,6043,491,SIM,19645695.09,24000000
1345,1346,2011-12-17 00:00:00,59,47,32,48,40,12,44171706,1,24409476.19,57,45369.34,5205,709.77,NÃO,0,2000000
1346,1347,2011-12-20 00:00:00,19,45,54,56,46,9,15591154,0,0,38,24020.82,2940,443.53,SIM,1681457.45,4000000
1347,1348,2011-12-22 00:00:00,38,45,39,7,12,56,24032082,0,0,89,15808.64,5009,401.26,SIM,4273242.73,7000000
1348,1349,2011-12-24 00:00:00,9,19,20,50,60,51,26205394,1,7099412.95,168,9132.18,7012,312.56,NÃO,0,170000000
1349,1350,2011-12-31 00:00:00,4,36,29,55,45,3,549326718,5,35523497.52,954,33711.3,85582,536.83,NÃO,0,2500000
1350,1351,2012-01-04 00:00:00,13,50,41,36,56,33,20333424,0,0,34,35012.63,3264,521.02,SIM,2192896.53,4700000
1351,1352,2012-01-07 00:00:00,35,59,36,9,18,24,27619428,0,0,75,21559.89,6632,348.3,SIM,5171565.92,8000000
1352,1353,2012-01-11 00:00:00,47,11,3,27,32,13,29111596,1,8311160.99,161,10586.03,10308,236.2,NÃO,0,2000000
1353,1354,2012-01-14 00:00:00,2,42,8,49,48,38,26110882,1,2815977.4,71,21530.61,4842,451.01,NÃO,0,9500000
1354,1355,2012-01-18 00:00:00,39,49,11,24,17,46,28231626,0,0,133,12427.32,6490,363.81,SIM,10038894.3,13500000
1355,1356,2012-01-21 00:00:00,21,46,6,22,13,31,34891612,0,0,90,22697.17,7070,412.75,SIM,13801846.13,18000000
1356,1357,2012-01-25 00:00:00,55,52,26,19,1,24,34816916,0,0,116,17572.17,6940,419.59,SIM,17556742.21,21500000
1357,1358,2012-01-28 00:00:00,16,15,37,3,35,47,41749108,0,0,145,16856.7,10440,334.45,SIM,22059253.65,27000000
1358,1359,2012-02-01 00:00:00,12,17,28,53,6,10,43427112,0,0,254,10009.69,13663,265.83,SIM,39156095.15,45000000
1359,1360,2012-02-04 00:00:00,50,25,17,16,54,2,57400014,2,22673254.06,112,30004.55,9880,485.9,NÃO,0,2500000
1360,1361,2012-02-08 00:00:00,37,27,44,30,38,23,23685136,0,0,38,36490.98,3381,585.9,SIM,2554368.24,5000000
1361,1362,2012-02-11 00:00:00,58,19,12,22,2,36,29840642,3,1924196.22,129,13542.9,8825,282.8,NÃO,0,2000000
1362,1363,2012-02-15 00:00:00,52,25,42,45,35,57,22238800,0,0,36,36166.13,2744,677.83,SIM,2398385.4,5000000
1363,1364,2012-02-18 00:00:00,20,13,40,10,53,44,27107626,0,0,60,26450.47,4436,511.08,SIM,16186627.78,19000000
1364,1365,2012-02-22 00:00:00,50,35,32,26,2,24,20781492,0,0,52,23397.34,3368,516.05,SIM,18427847.04,22000000
1365,1366,2012-02-25 00:00:00,59,44,54,37,27,12,41492838,1,22902720.55,124,19590.46,7974,435.2,NÃO,0,2000000
1366,1367,2012-03-01 00:00:00,38,29,43,13,7,2,17429746,0,0,111,9193.08,6443,226.25,SIM,1879743.88,3800000
1367,1368,2012-03-03 00:00:00,10,26,29,38,32,21,27762382,1,4873830.43,34,47804.75,4447,522.13,NÃO,0,2000000
1368,1369,2012-03-07 00:00:00,32,24,16,38,5,46,21682238,0,0,195,6509.72,7636,237.48,SIM,11093283.98,14500000
1369,1370,2012-03-10 00:00:00,2,27,59,49,4,5,36211332,2,7499281.75,115,18434.86,9979,303.49,NÃO,0,2000000
1370,1371,2012-03-14 00:00:00,47,11,8,49,3,4,21159460,0,0,101,12265.25,7421,238.47,SIM,2281981.94,5000000
1371,1372,2012-03-17 00:00:00,46,60,58,36,40,3,28545872,0,0,48,34817.31,4069,586.74,SIM,5360565.43,9000000
1372,1373,2012-03-21 00:00:00,52,39,7,27,55,57,29296932,1,8520148.41,73,23495.92,6082,402.87,NÃO,0,2000000
1373,1374,2012-03-24 00:00:00,21,33,28,31,43,6,24212762,0,0,32,44298.35,3575,566.45,SIM,12062910.42,15000000
1374,1375,2012-03-28 00:00:00,25,28,53,45,14,58,33206740,2,7822077.02,121,16066.97,7136,389.19,NÃO,0,2000000
1375,1376,2012-03-31 00:00:00,53,49,21,11,54,9,24649260,0,0,57,25317.58,4091,503.92,SIM,2658346.01,5500000
1376,1377,2012-04-04 00:00:00,25,5,13,12,35,2,27285304,1,5600981.17,175,9128.17,12352,184.75,NÃO,0,2000000
1377,1378,2012-04-07 00:00:00,18,17,59,2,54,5,19957006,0,0,74,15789.08,5614,297.31,SIM,2152301.02,5000000
1378,1379,2012-04-11 00:00:00,45,5,36,12,50,58,26028118,0,0,61,24980.79,5455,399.06,SIM,13848344.05,17000000
1379,1380,2012-04-14 00:00:00,52,14,3,60,57,55,40011288,0,0,100,23424.79,6994,478.46,SIM,18163437.01,23000000
1380,1381,2012-04-18 00:00:00,44,30,27,11,40,57,43151892,1,22817234.34,109,23177.49,7087,509.25,NÃO,0,2000000
1381,1382,2012-04-20 00:00:00,17,27,55,13,5,16,16820638,0,0,70,14068.17,6131,229.45,SIM,1814053.48,4500000
1382,1383,2012-04-25 00:00:00,9,55,23,44,7,46,25465080,0,0,106,14064.76,6224,342.19,SIM,4560383.15,7500000
1383,1384,2012-04-28 00:00:00,56,18,31,2,30,45,32449994,2,4030007.03,56,33924.99,5010,541.71,NÃO,0,14000000
1384,1385,2012-05-02 00:00:00,42,37,35,27,59,36,25027030,1,13402970.05,52,28177.29,4170,501.95,NÃO,0,2000000
1385,1386,2012-05-05 00:00:00,39,56,28,12,51,38,25071540,0,0,27,54363.88,3462,605.68,SIM,2703887.6,6000000
1386,1387,2012-05-09 00:00:00,43,27,18,52,50,32,27838600,0,0,47,34677.09,3492,666.75,SIM,5706194.01,9000000
1387,1388,2012-05-12 00:00:00,54,31,50,43,29,22,35078914,0,0,48,42785.64,4047,724.95,SIM,9489345.77,14000000
1388,1389,2012-05-16 00:00:00,1,44,39,16,57,28,37083342,1,13488668.85,146,14870.28,7397,419.29,NÃO,0,13000000
1389,1390,2012-05-19 00:00:00,29,27,19,4,28,31,33991512,2,6920519.93,149,13356.03,7924,358.77,NÃO,0,2000000
1390,1391,2012-05-23 00:00:00,19,7,12,34,53,40,21495362,0,0,74,17006.16,5293,339.65,SIM,2318207.92,5000000
1391,1392,2012-05-26 00:00:00,43,8,2,28,33,12,27785084,0,0,116,14023.2,8651,268.62,SIM,5314742.8,10000000
1392,1393,2012-05-30 00:00:00,44,28,18,24,4,39,26194122,1,8139697.37,86,17831.94,5717,383.2,NÃO,0,2000000
1393,1394,2012-06-02 00:00:00,11,35,16,46,24,50,24729388,0,0,32,45243.54,4092,505.44,SIM,11764027.65,15000000
1394,1395,2012-06-06 00:00:00,5,44,11,19,17,48,36700846,0,0,245,8770.07,13657,224.75,SIM,15722099.73,20000000
1395,1396,2012-06-09 00:00:00,52,48,54,58,55,29,38947900,0,0,44,51823.24,4577,711.7,SIM,19922509.6,25000000
1396,1397,2012-06-13 00:00:00,15,56,3,27,4,7,48213450,0,0,249,11336.06,18115,222.59,SIM,25122180.21,31000000
1397,1398,2012-06-16 00:00:00,42,51,14,40,32,33,56080918,0,0,75,43777.11,7149,656.09,SIM,31170332.79,37000000
1398,1399,2012-06-20 00:00:00,39,43,60,57,34,56,65858258,2,19136470.53,648,5950.16,9834,560.11,NÃO,0,20000000
1399,1400,2012-06-23 00:00:00,34,26,9,43,54,53,37429448,0,0,72,30435.06,6208,504.26,SIM,20699395.11,25000000
1400,1401,2012-06-27 00:00:00,12,11,54,33,48,25,41339942,1,25157779.26,233,10387.41,11965,288.96,NÃO,0,2000000
1401,1402,2012-06-30 00:00:00,38,10,27,2,21,9,26330100,0,0,101,15262.45,7929,277.73,SIM,2839619.38,6000000
1402,1403,2012-07-04 00:00:00,16,39,13,26,42,20,30848352,0,0,95,19010.85,6176,417.75,SIM,6166518.19,10000000
1403,1404,2012-07-07 00:00:00,7,32,31,51,27,8,38186236,0,0,88,25404.89,7470,427.54,SIM,22089242.39,27000000
1404,1405,2012-07-11 00:00:00,14,17,32,37,39,3,51310412,1,27622910.73,315,9536.48,15516,276.58,NÃO,0,2500000
1405,1406,2012-07-14 00:00:00,7,10,38,17,24,57,29317880,0,0,134,12809.17,9133,268.48,SIM,3161842.16,6000000
1406,1407,2012-07-18 00:00:00,53,42,31,43,29,18,31321024,0,0,53,34598.18,3583,731.11,SIM,6539717.17,11000000
1407,1408,2012-07-21 00:00:00,43,39,20,19,24,4,39008398,0,0,118,19353.93,8075,404.02,SIM,10746651.56,16000000
1408,1409,2012-07-25 00:00:00,50,6,47,58,26,19,41611002,0,0,96,25376.4,6846,508.35,SIM,28288400.52,33000000
1409,1410,2012-07-28 00:00:00,54,29,18,42,40,50,57836634,0,0,70,48372.46,6917,699.32,SIM,34525901.6,42000000
1410,1411,2012-08-01 00:00:00,32,44,12,8,48,46,78679980,2,21505646.36,360,12795.43,21016,313.11,NÃO,0,3000000
1411,1412,2012-08-04 00:00:00,6,8,37,24,45,41,30492424,1,3288513.09,103,17331.97,6893,369.98,NÃO,0,2000000
1412,1413,2012-08-07 00:00:00,54,33,13,55,45,15,15152076,0,0,70,12672.64,3887,326.02,SIM,1634104.26,4000000
1413,1414,2012-08-09 00:00:00,44,49,57,37,21,46,25733096,0,0,36,41848.78,3349,642.64,SIM,18502377.63,22000000
1414,1415,2012-08-11 00:00:00,51,49,46,40,36,26,40685478,0,0,39,61075.63,3766,903.55,SIM,22890179.88,28000000
1415,1416,2012-08-15 00:00:00,49,3,19,35,22,24,50942620,2,14192091.49,206,14477.96,14457,294.71,NÃO,0,2500000
1416,1417,2012-08-18 00:00:00,12,56,5,52,45,59,28704854,4,773932.3,83,20247.46,6383,376.11,NÃO,0,2000000
1417,1418,2012-08-22 00:00:00,7,8,10,27,12,56,24524004,0,0,188,7637.07,11107,184.66,SIM,2644837.54,5600000
1418,1419,2012-08-25 00:00:00,52,21,48,58,30,17,30791774,0,0,56,32191.4,3828,672.75,SIM,17872769.48,22000000
1419,1420,2012-08-29 00:00:00,45,16,18,11,36,2,41256602,0,0,129,18723.93,9189,375.5,SIM,22322165.67,28000000
1420,1421,2012-09-01 00:00:00,31,39,59,19,53,44,49871110,1,27700609.77,142,20561.45,8046,518.39,NÃO,0,2500000
1421,1422,2012-09-05 00:00:00,17,44,2,5,13,39,24685402,1,2662243.82,250,5780.87,12007,171.94,NÃO,0,2000000
1422,1423,2012-09-08 00:00:00,43,8,21,27,3,25,20301558,3,729819.96,187,6355.96,8340,203.59,NÃO,0,2000000
1423,1424,2012-09-12 00:00:00,60,38,29,3,7,15,23333070,0,0,83,16458.38,6625,294.56,SIM,13325277.46,17000000
1424,1425,2012-09-15 00:00:00,7,29,50,16,38,36,39029976,1,17534538.97,82,27866.19,6460,505.31,NÃO,0,2000000
1425,1426,2012-09-19 00:00:00,24,44,6,15,18,30,22530210,0,0,67,19687.18,5957,316.32,SIM,2429813.06,5500000
1426,1427,2012-09-22 00:00:00,47,44,53,56,8,39,29080638,0,0,73,23322.46,4824,504.18,SIM,5566069.41,9000000
1427,1428,2012-09-26 00:00:00,15,55,37,34,19,7,30227772,1,8826040.59,204,8674.99,9777,258.58,NÃO,0,2000000
1428,1429,2012-09-29 00:00:00,9,22,60,48,12,39,25455478,0,0,59,25259.36,4805,443.08,SIM,12664526.03,16000000
1429,1430,2012-10-03 00:00:00,19,2,30,46,22,52,39097864,0,0,87,26310.37,6685,489.15,SIM,16881109.04,22000000
1430,1431,2012-10-06 00:00:00,33,54,40,5,9,13,49552308,0,0,278,10435.48,17721,233.86,SIM,22225171.32,28000000
1431,1432,2012-10-10 00:00:00,16,24,25,45,59,42,52510170,0,0,124,24792.19,10268,427.71,SIM,27888229.83,35000000
1432,1433,2012-10-13 00:00:00,14,46,40,13,4,52,55794726,1,33905517.49,124,26342.96,9358,498.66,NÃO,0,2000000
1433,1434,2012-10-17 00:00:00,3,34,58,22,18,55,25079638,2,1352380.47,116,12657.75,6335,331.1,NÃO,0,19000000
1434,1435,2012-10-20 00:00:00,45,47,50,52,15,4,41564024,0,0,93,26165.43,6915,502.71,SIM,19534166.5,25000000
1435,1436,2012-10-24 00:00:00,1,23,13,30,24,57,46027556,0,0,127,21218.15,9275,415.04,SIM,24498095.24,30000000
1436,1437,2012-10-27 00:00:00,48,37,26,22,38,23,60881314,0,0,107,33311.44,8856,574.96,SIM,31063955.59,38000000
1437,1438,2012-10-31 00:00:00,49,7,33,31,36,14,68771562,2,19240377.33,712,5654.86,19524,294.6,NÃO,0,2500000
1438,1439,2012-11-03 00:00:00,35,55,2,43,34,42,24893922,0,0,45,32387.25,3961,525.63,SIM,19099165.19,25000000
1439,1440,2012-11-07 00:00:00,6,28,56,2,36,51,49203458,1,24405605.1,148,19463.78,11068,371.81,NÃO,0,2000000
1440,1441,2012-11-10 00:00:00,56,29,53,36,38,17,29497406,0,0,66,26165.75,5471,450.93,SIM,3181203.48,6700000
1441,1442,2012-11-14 00:00:00,12,20,13,49,34,30,34432308,0,0,80,25198.19,6274,459,SIM,6894620.79,11000000
1442,1443,2012-11-17 00:00:00,52,32,12,54,20,48,35945462,0,0,72,29228.38,5984,502.39,SIM,10771227.06,15000000
1443,1444,2012-11-21 00:00:00,2,5,55,28,27,48,38922186,0,0,175,13021.24,11165,291.56,SIM,27713340.32,32000000
1444,1445,2012-11-24 00:00:00,41,32,19,58,5,49,57211388,1,33883410.57,133,25183.96,10497,455.83,NÃO,0,2500000
1445,1446,2012-11-28 00:00:00,13,32,6,51,40,24,24470254,1,2639040.77,87,16466.92,5521,370.69,NÃO,0,2500000
1446,1447,2012-12-01 00:00:00,1,41,28,33,39,19,27911454,0,0,51,32040.96,4339,538,SIM,3010163.5,6000000
1447,1448,2012-12-05 00:00:00,25,29,36,1,56,60,31044854,0,0,83,21898.01,6212,417.97,SIM,6358254.43,10000000
1448,1449,2012-12-08 00:00:00,2,18,30,56,52,6,36690336,0,0,116,18517.69,8481,361.82,SIM,22336184.15,27000000
1449,1450,2012-12-12 00:00:00,27,45,44,26,38,31,46428132,0,0,88,30888.14,7146,543.39,SIM,27343313.77,33000000
1450,1451,2012-12-15 00:00:00,57,10,33,2,11,52,53760158,0,0,164,19191.54,12868,349.41,SIM,33141179.59,40000000
1451,1452,2012-12-18 00:00:00,50,57,58,28,2,14,37411840,0,0,60,36504.89,5878,532.32,SIM,37175930.17,41000000
1452,1453,2012-12-20 00:00:00,47,32,25,57,6,13,51704394,0,0,282,10734.25,14237,303.74,SIM,42752088.24,48000000
1453,1454,2012-12-22 00:00:00,27,52,41,29,4,48,58744064,0,0,144,23883.32,11007,446.36,SIM,122411671.3,230000000
1454,1455,2012-12-31 00:00:00,33,14,52,36,32,41,640548924,3,81594699.72,1368,27413.18,113258,473.01,NÃO,0,2500000
1455,1456,2013-01-02 00:00:00,36,6,40,14,8,26,12180490,0,0,24,29713.02,2685,379.41,SIM,1313627.95,3500000
1456,1457,2013-01-05 00:00:00,34,16,46,15,42,59,30743352,0,0,96,18748.79,6867,374.43,SIM,4629202.83,7500000
1457,1458,2013-01-09 00:00:00,2,16,4,44,33,51,35151968,0,0,134,15358.12,9515,308.98,SIM,8420233.24,13000000
1458,1459,2013-01-12 00:00:00,2,6,35,30,52,34,44748336,1,13246202.09,147,17821.85,11563,323.66,NÃO,0,13000000
1459,1460,2013-01-16 00:00:00,50,52,14,4,27,38,36815066,0,0,103,20925.78,7074,435.26,SIM,12296574.51,17000000
1460,1461,2013-01-19 00:00:00,44,31,49,54,36,47,45787974,0,0,99,27077.55,6683,573.02,SIM,17234665.08,23000000
1461,1462,2013-01-23 00:00:00,5,9,25,40,38,27,48551594,1,22470803.48,392,7251.21,12264,331.1,NÃO,0,2000000
1462,1463,2013-01-26 00:00:00,40,22,13,29,48,28,27723126,0,0,46,35283.98,4520,512.97,SIM,2989852.91,6000000
1463,1464,2013-01-30 00:00:00,59,2,54,32,24,50,30500016,0,0,76,23495.23,5570,457.97,SIM,19117004.46,25000000
1464,1465,2013-02-02 00:00:00,11,6,53,44,16,26,46555048,0,0,117,23295.61,7939,490.45,SIM,24137821.57,30000000
